CustomerID,latest_purchase,frequency,monetary,Recency,clean_date,RScore,FScore,MScore,RFM,Segment
12701,9/21/2011 10:47,2,797.71,79,2011-09-21,3,2,2,322,LOST CUSTOMER
12702,11/20/2011 10:36,1,219.0,19,2011-11-20,5,1,1,511, POTENTIAL
12703,9/29/2011 17:52,2,274.7,71,2011-09-29,3,2,1,321,LOST CUSTOMER
12704,9/22/2011 18:14,10,2220.84,78,2011-09-22,3,5,3,353, LOYAL CUSTOMER
12705,9/23/2011 12:55,14,6814.24,77,2011-09-23,3,5,5,355, LOYAL CUSTOMER
12707,2/21/2011 8:38,1,603.42,291,2011-02-21,1,1,2,112, POTENTIAL
12708,9/28/2011 13:30,16,2616.32,72,2011-09-28,3,5,4,354, LOYAL CUSTOMER
12709,9/5/2011 14:29,26,9294.1,95,2011-09-05,3,5,5,355, LOYAL CUSTOMER
12710,9/4/2011 12:00,4,1130.57,96,2011-09-04,3,3,3,333, LOYAL CUSTOMER
12712,8/25/2011 9:18,17,4241.63,106,2011-08-25,3,5,4,354, LOYAL CUSTOMER
12713,12/9/2011 12:16,1,848.55,0,2011-12-09,5,1,2,512, POTENTIAL
12714,8/25/2011 9:55,5,4708.86,106,2011-08-25,3,3,4,334, LOYAL CUSTOMER
12715,8/25/2011 15:22,1,353.86,106,2011-08-25,3,1,1,311, POTENTIAL
12716,7/29/2011 13:28,2,1053.49,133,2011-07-29,2,2,3,223,LOST CUSTOMER
12717,7/11/2011 14:51,3,980.98,151,2011-07-11,2,3,2,232,LOST CUSTOMER
12718,9/29/2011 16:38,1,238.25,71,2011-09-29,3,1,1,311, POTENTIAL
12719,12/4/2011 13:45,3,608.1,5,2011-12-04,5,3,2,532,NEW CUSTOMER
12720,9/6/2011 13:47,29,5713.28,94,2011-09-06,3,5,5,355, LOYAL CUSTOMER
12721,9/21/2011 12:26,7,2628.98,79,2011-09-21,3,4,4,344, LOYAL CUSTOMER
12722,9/15/2011 14:50,6,904.33,85,2011-09-15,3,4,2,342, AT RISK 
12723,12/6/2011 10:19,5,725.07,3,2011-12-06,5,3,2,532,NEW CUSTOMER
12724,9/19/2011 12:36,4,1031.41,81,2011-09-19,3,3,3,333, LOYAL CUSTOMER
12725,12/3/2010 15:45,1,427.8,371,2010-12-03,1,1,1,111, POTENTIAL
12726,9/14/2011 14:19,7,2609.1,86,2011-09-14,3,4,4,344, LOYAL CUSTOMER
12727,9/5/2011 13:38,9,3947.7,95,2011-09-05,3,4,4,344, LOYAL CUSTOMER
12728,9/29/2011 15:31,4,836.33,71,2011-09-29,3,3,2,332,LOST CUSTOMER
12729,8/18/2011 11:40,1,453.01,113,2011-08-18,3,1,1,311, POTENTIAL
12731,9/30/2011 12:06,14,18793.41,70,2011-09-30,3,5,5,355, LOYAL CUSTOMER
12732,6/13/2011 11:33,1,236.26,179,2011-06-13,2,1,1,211, POTENTIAL
12733,4/19/2011 16:19,1,383.95,234,2011-04-19,2,1,1,211, POTENTIAL
12734,12/22/2010 12:47,1,110.4,352,2010-12-22,1,1,1,111, POTENTIAL
12735,1/6/2011 14:26,2,779.57,337,2011-01-06,1,2,2,122, POTENTIAL
12736,1/11/2011 7:57,1,234.0,332,2011-01-11,1,1,1,111, POTENTIAL
12738,12/2/2010 18:27,1,155.35,372,2010-12-02,1,1,1,111, POTENTIAL
12739,9/22/2011 13:00,2,1013.04,78,2011-09-22,3,2,3,323,LOST CUSTOMER
12740,10/7/2011 10:44,1,427.6,63,2011-10-07,3,1,1,311, POTENTIAL
12743,7/28/2011 16:21,2,546.43,134,2011-07-28,2,2,2,222,LOST CUSTOMER
12744,7/18/2011 11:55,10,9120.39,144,2011-07-18,2,5,5,255, AT RISK 
12747,8/22/2011 10:38,11,4196.01,109,2011-08-22,3,5,4,354, LOYAL CUSTOMER
12748,9/9/2011 13:20,224,29072.1,91,2011-09-09,3,5,5,355, LOYAL CUSTOMER
12749,8/18/2011 6:19,8,3868.2,113,2011-08-18,3,4,4,344, LOYAL CUSTOMER
12750,8/3/2011 9:13,1,275.88,128,2011-08-03,2,1,1,211, POTENTIAL
12752,9/19/2011 13:32,1,4366.78,81,2011-09-19,3,1,4,314, POTENTIAL
12753,8/23/2011 11:36,11,21024.01,108,2011-08-23,3,5,5,355, LOYAL CUSTOMER
12754,4/18/2011 9:00,5,2949.12,235,2011-04-18,2,3,4,234,LOST CUSTOMER
12755,4/4/2011 10:12,4,2203.2,249,2011-04-04,1,3,3,133, POTENTIAL
12756,9/14/2011 9:31,1,112.08,86,2011-09-14,3,1,1,311, POTENTIAL
12757,8/3/2011 10:43,19,4227.7,128,2011-08-03,2,5,4,254, AT RISK 
12758,8/15/2011 10:22,2,2791.59,116,2011-08-15,3,2,4,324,LOST CUSTOMER
12759,6/21/2011 9:26,3,1531.44,171,2011-06-21,2,3,3,233,LOST CUSTOMER
12762,12/2/2011 10:23,2,1898.52,7,2011-12-02,5,2,3,523,NEW CUSTOMER
12763,7/24/2011 14:12,2,494.08,138,2011-07-24,2,2,1,221,LOST CUSTOMER
12764,1/27/2011 10:19,1,1693.88,316,2011-01-27,1,1,3,113, POTENTIAL
12766,7/13/2011 13:37,7,6989.63,149,2011-07-13,2,4,5,245, AT RISK 
12769,4/15/2011 10:25,1,1143.6,238,2011-04-15,2,1,3,213, POTENTIAL
12770,5/13/2011 9:33,1,1351.45,210,2011-05-13,2,1,3,213, POTENTIAL
12772,10/11/2011 9:19,1,892.47,59,2011-10-11,4,1,2,412, POTENTIAL
12775,6/3/2011 7:48,6,1351.24,189,2011-06-03,2,4,3,243, AT RISK 
12778,6/9/2011 15:29,7,804.23,183,2011-06-09,2,4,2,242, AT RISK 
12779,6/3/2011 10:37,12,3868.7,189,2011-06-03,2,5,4,254, AT RISK 
12781,4/1/2011 15:00,5,707.72,252,2011-04-01,1,3,2,132, POTENTIAL
12782,7/13/2011 10:30,6,2273.32,149,2011-07-13,2,4,3,243, AT RISK 
12783,9/25/2011 15:35,8,1603.87,75,2011-09-25,3,4,3,343, LOYAL CUSTOMER
12784,11/30/2011 15:38,2,574.42,9,2011-11-30,5,2,2,522,NEW CUSTOMER
12785,12/7/2011 12:46,2,305.71,2,2011-12-07,5,2,1,521,NEW CUSTOMER
12787,9/9/2011 12:24,3,463.66,91,2011-09-09,3,3,1,331,LOST CUSTOMER
12789,10/5/2011 13:34,1,91.85,65,2011-10-05,3,1,1,311, POTENTIAL
12790,5/31/2011 14:14,1,324.92,192,2011-05-31,2,1,1,211, POTENTIAL
12791,12/1/2010 11:27,1,192.6,373,2010-12-01,1,1,1,111, POTENTIAL
12792,3/28/2011 11:36,1,400.54,256,2011-03-28,1,1,1,111, POTENTIAL
12793,12/3/2010 15:14,2,545.48,371,2010-12-03,1,2,2,122, POTENTIAL
12794,9/2/2011 12:01,2,860.41,98,2011-09-02,3,2,2,322,LOST CUSTOMER
12795,11/21/2011 10:27,1,430.48,18,2011-11-21,5,1,1,511, POTENTIAL
12797,12/9/2010 10:55,3,194.18,365,2010-12-09,1,3,1,131, POTENTIAL
12798,6/22/2011 10:11,3,6977.04,170,2011-06-22,2,3,5,235,LOST CUSTOMER
12802,6/9/2011 9:44,2,412.58,183,2011-06-09,2,2,1,221,LOST CUSTOMER
12808,6/8/2011 12:21,3,483.65,184,2011-06-08,2,3,1,231,LOST CUSTOMER
12809,6/24/2011 15:15,2,484.36,168,2011-06-24,2,2,1,221,LOST CUSTOMER
12811,3/24/2011 9:42,3,514.85,260,2011-03-24,1,3,2,132, POTENTIAL
12812,10/26/2011 9:54,1,229.64,44,2011-10-26,4,1,1,411, POTENTIAL
12814,8/30/2011 12:11,1,125.92,101,2011-08-30,3,1,1,311, POTENTIAL
12815,7/15/2011 10:21,2,1063.46,147,2011-07-15,2,2,3,223,LOST CUSTOMER
12816,9/5/2011 12:41,2,572.2,95,2011-09-05,3,2,2,322,LOST CUSTOMER
12817,3/3/2011 16:28,1,166.04,281,2011-03-03,1,1,1,111, POTENTIAL
12818,6/14/2011 13:54,2,1517.88,178,2011-06-14,2,2,3,223,LOST CUSTOMER
12820,9/26/2011 11:49,4,942.34,74,2011-09-26,3,3,2,332,LOST CUSTOMER
12821,5/9/2011 15:51,1,92.72,214,2011-05-09,2,1,1,211, POTENTIAL
12822,9/30/2011 10:04,3,918.98,70,2011-09-30,3,3,2,332,LOST CUSTOMER
12823,9/26/2011 7:35,5,1759.5,74,2011-09-26,3,3,3,333, LOYAL CUSTOMER
12824,10/11/2011 12:49,1,397.12,59,2011-10-11,4,1,1,411, POTENTIAL
12826,9/29/2011 10:55,8,1468.12,71,2011-09-29,3,4,3,343, LOYAL CUSTOMER
12827,12/4/2011 12:17,3,430.15,5,2011-12-04,5,3,1,531,NEW CUSTOMER
12828,9/1/2011 17:14,6,1018.71,99,2011-09-01,3,4,3,343, LOYAL CUSTOMER
12829,12/14/2010 14:54,3,253.05,360,2010-12-14,1,3,1,131, POTENTIAL
12830,9/9/2011 15:02,7,6748.4,91,2011-09-09,3,4,5,345, LOYAL CUSTOMER
12831,3/22/2011 13:02,1,215.05,262,2011-03-22,1,1,1,111, POTENTIAL
12832,9/2/2011 13:48,2,383.03,98,2011-09-02,3,2,1,321,LOST CUSTOMER
12833,7/17/2011 13:46,1,417.38,145,2011-07-17,2,1,1,211, POTENTIAL
12834,3/2/2011 9:49,1,312.38,282,2011-03-02,1,1,1,111, POTENTIAL
12836,7/25/2011 15:22,4,2612.86,137,2011-07-25,2,3,4,234,LOST CUSTOMER
12837,6/19/2011 16:07,1,134.1,173,2011-06-19,2,1,1,211, POTENTIAL
12838,12/1/2010 11:57,2,683.13,373,2010-12-01,1,2,2,122, POTENTIAL
12839,9/8/2011 13:17,16,5583.62,92,2011-09-08,3,5,5,355, LOYAL CUSTOMER
12840,7/19/2011 9:29,6,2714.27,143,2011-07-19,2,4,4,244, AT RISK 
12841,9/11/2011 12:13,26,3876.4,89,2011-09-11,3,5,4,354, LOYAL CUSTOMER
12842,9/30/2011 15:33,2,1118.99,70,2011-09-30,3,2,3,323,LOST CUSTOMER
12843,7/3/2011 12:21,9,1680.76,159,2011-07-03,2,4,3,243, AT RISK 
12844,8/1/2011 13:11,2,325.96,130,2011-08-01,2,2,1,221,LOST CUSTOMER
12845,3/17/2011 13:34,4,354.09,267,2011-03-17,1,3,1,131, POTENTIAL
12847,11/17/2011 13:16,1,871.54,22,2011-11-17,5,1,2,512, POTENTIAL
12849,3/16/2011 12:26,2,1050.89,268,2011-03-16,1,2,3,123, POTENTIAL
12851,9/4/2011 12:41,1,135.18,96,2011-09-04,3,1,1,311, POTENTIAL
12852,2/22/2011 14:56,2,299.75,290,2011-02-22,1,2,1,121, POTENTIAL
12853,8/24/2011 11:00,9,1881.7,107,2011-08-24,3,4,3,343, LOYAL CUSTOMER
12854,9/22/2011 12:15,5,1289.15,78,2011-09-22,3,3,3,333, LOYAL CUSTOMER
12855,12/2/2010 9:37,1,38.1,372,2010-12-02,1,1,1,111, POTENTIAL
12856,12/2/2011 10:52,8,2162.68,7,2011-12-02,5,4,3,543, LOYAL CUSTOMER
12857,5/13/2011 10:20,2,1106.4,210,2011-05-13,2,2,3,223,LOST CUSTOMER
12863,5/24/2011 17:17,2,504.2,199,2011-05-24,2,2,2,222,LOST CUSTOMER
12864,7/24/2011 13:03,1,147.12,138,2011-07-24,2,1,1,211, POTENTIAL
12865,8/8/2011 10:11,3,1548.07,123,2011-08-08,2,3,3,233,LOST CUSTOMER
12866,3/1/2011 14:11,1,559.12,283,2011-03-01,1,1,2,112, POTENTIAL
12867,9/4/2011 13:35,10,3986.22,96,2011-09-04,3,5,4,354, LOYAL CUSTOMER
12868,6/7/2011 10:42,6,1607.06,185,2011-06-07,2,4,3,243, AT RISK 
12870,12/8/2010 14:27,1,-14.9,366,2010-12-08,1,1,1,111, POTENTIAL
12871,9/16/2011 15:07,2,380.64,84,2011-09-16,3,2,1,321,LOST CUSTOMER
12872,12/9/2010 14:44,2,599.97,365,2010-12-09,1,2,2,122, POTENTIAL
12873,3/2/2011 14:58,1,374.0,282,2011-03-02,1,1,1,111, POTENTIAL
12875,7/19/2011 15:30,2,343.23,143,2011-07-19,2,2,1,221,LOST CUSTOMER
12876,5/27/2011 13:34,2,2218.02,196,2011-05-27,2,2,3,223,LOST CUSTOMER
12877,9/22/2011 13:05,12,1535.77,78,2011-09-22,3,5,3,353, LOYAL CUSTOMER
12878,4/17/2011 13:07,3,841.64,236,2011-04-17,2,3,2,232,LOST CUSTOMER
12879,9/9/2011 12:11,4,552.57,91,2011-09-09,3,3,2,332,LOST CUSTOMER
12881,3/9/2011 11:44,1,298.0,275,2011-03-09,1,1,1,111, POTENTIAL
12882,11/6/2011 11:22,2,1463.04,33,2011-11-06,4,2,3,423,NEW CUSTOMER
12883,9/11/2011 15:18,4,703.47,89,2011-09-11,3,3,2,332,LOST CUSTOMER
12884,9/12/2011 13:10,1,309.05,88,2011-09-12,3,1,1,311, POTENTIAL
12885,8/8/2011 11:45,4,1158.27,123,2011-08-08,2,3,3,233,LOST CUSTOMER
12886,5/4/2011 11:21,3,1351.09,219,2011-05-04,2,3,3,233,LOST CUSTOMER
12888,5/9/2011 16:02,4,313.77,214,2011-05-09,2,3,1,231,LOST CUSTOMER
12890,11/15/2011 17:26,1,380.47,24,2011-11-15,5,1,1,511, POTENTIAL
12891,6/7/2011 12:31,3,331.0,185,2011-06-07,2,3,1,231,LOST CUSTOMER
12893,11/9/2011 12:34,1,188.14,30,2011-11-09,5,1,1,511, POTENTIAL
12895,9/23/2011 8:54,3,347.3,77,2011-09-23,3,3,1,331,LOST CUSTOMER
12897,5/19/2011 12:13,2,216.5,204,2011-05-19,2,2,1,221,LOST CUSTOMER
12901,9/19/2011 13:39,36,16293.1,81,2011-09-19,3,5,5,355, LOYAL CUSTOMER
12902,3/20/2011 12:06,1,138.68,264,2011-03-20,1,1,1,111, POTENTIAL
12904,6/20/2011 13:18,2,509.58,172,2011-06-20,2,2,2,222,LOST CUSTOMER
12906,9/22/2011 15:03,5,2919.81,78,2011-09-22,3,3,4,334, LOYAL CUSTOMER
12908,6/16/2011 15:39,4,246.0,176,2011-06-16,2,3,1,231,LOST CUSTOMER
12909,9/23/2011 7:58,8,2128.83,77,2011-09-23,3,4,3,343, LOYAL CUSTOMER
12910,9/22/2011 12:55,8,3075.04,78,2011-09-22,3,4,4,344, LOYAL CUSTOMER
12912,12/7/2011 8:55,5,1662.3,2,2011-12-07,5,3,3,533, LOYAL CUSTOMER
12913,3/2/2011 10:49,5,2483.63,282,2011-03-02,1,3,3,133, POTENTIAL
12915,7/14/2011 11:34,2,363.65,148,2011-07-14,2,2,1,221,LOST CUSTOMER
12916,7/24/2011 10:35,5,2982.35,138,2011-07-24,2,3,4,234,LOST CUSTOMER
12917,8/3/2011 16:42,1,594.0,128,2011-08-03,2,1,2,212, POTENTIAL
12919,9/15/2011 17:37,8,1301.44,85,2011-09-15,3,4,3,343, LOYAL CUSTOMER
12920,11/22/2011 15:05,1,164.23,17,2011-11-22,5,1,1,511, POTENTIAL
12921,9/2/2011 13:01,50,16389.74,98,2011-09-02,3,5,5,355, LOYAL CUSTOMER
12922,7/1/2011 15:35,1,405.38,161,2011-07-01,2,1,1,211, POTENTIAL
12923,10/6/2011 16:20,1,176.97,64,2011-10-06,3,1,1,311, POTENTIAL
12924,9/12/2011 13:55,5,929.95,88,2011-09-12,3,3,2,332,LOST CUSTOMER
12925,9/26/2011 11:05,2,694.05,74,2011-09-26,3,2,2,322,LOST CUSTOMER
12928,7/15/2011 8:09,5,2062.7,147,2011-07-15,2,3,3,233,LOST CUSTOMER
12929,8/9/2011 14:30,2,105.1,122,2011-08-09,2,2,1,221,LOST CUSTOMER
12930,9/22/2011 15:18,4,409.9,78,2011-09-22,3,3,1,331,LOST CUSTOMER
12931,8/4/2011 18:07,20,33462.81,127,2011-08-04,2,5,5,255, AT RISK 
12933,6/21/2011 16:13,4,606.28,171,2011-06-21,2,3,2,232,LOST CUSTOMER
12935,8/22/2011 12:22,8,2156.45,109,2011-08-22,3,4,3,343, LOYAL CUSTOMER
12936,9/22/2011 13:51,5,1012.9,78,2011-09-22,3,3,3,333, LOYAL CUSTOMER
12937,9/29/2011 14:38,4,1504.27,71,2011-09-29,3,3,3,333, LOYAL CUSTOMER
12938,11/14/2011 11:21,1,114.14,25,2011-11-14,5,1,1,511, POTENTIAL
12939,9/21/2011 13:35,8,11581.8,79,2011-09-21,3,4,5,345, LOYAL CUSTOMER
12940,9/30/2011 10:46,4,876.29,70,2011-09-30,3,3,2,332,LOST CUSTOMER
12942,7/31/2011 14:39,3,683.9,131,2011-07-31,2,3,2,232,LOST CUSTOMER
12943,2/11/2011 15:13,1,-3.75,301,2011-02-11,1,1,1,111, POTENTIAL
12944,12/20/2010 10:41,2,604.51,354,2010-12-20,1,2,2,122, POTENTIAL
12945,2/24/2011 14:15,1,462.95,288,2011-02-24,1,1,1,111, POTENTIAL
12947,7/19/2011 10:06,11,1407.29,143,2011-07-19,2,5,3,253, AT RISK 
12948,8/31/2011 11:34,8,2053.7,100,2011-08-31,3,4,3,343, LOYAL CUSTOMER
12949,8/17/2011 15:11,10,4143.02,114,2011-08-17,3,5,4,354, LOYAL CUSTOMER
12950,12/7/2011 13:17,3,1843.0,2,2011-12-07,5,3,3,533, LOYAL CUSTOMER
12951,6/29/2011 15:20,8,1042.07,163,2011-06-29,2,4,3,243, AT RISK 
12952,9/22/2011 16:37,5,1382.84,78,2011-09-22,3,3,3,333, LOYAL CUSTOMER
12953,11/30/2011 9:24,1,329.85,9,2011-11-30,5,1,1,511, POTENTIAL
12955,9/8/2011 12:48,14,4734.26,92,2011-09-08,3,5,4,354, LOYAL CUSTOMER
12956,2/6/2011 16:08,1,108.07,306,2011-02-06,1,1,1,111, POTENTIAL
12957,9/29/2011 12:01,12,3979.04,71,2011-09-29,3,5,4,354, LOYAL CUSTOMER
12962,8/18/2011 13:38,2,266.39,113,2011-08-18,3,2,1,321,LOST CUSTOMER
12963,9/16/2011 9:03,9,1841.03,84,2011-09-16,3,4,3,343, LOYAL CUSTOMER
12965,9/11/2011 15:31,1,771.91,89,2011-09-11,3,1,2,312, POTENTIAL
12966,11/30/2011 12:38,1,160.18,9,2011-11-30,5,1,1,511, POTENTIAL
12967,2/10/2011 17:06,4,1194.75,302,2011-02-10,1,3,3,133, POTENTIAL
12968,8/19/2011 15:44,1,135.95,112,2011-08-19,3,1,1,311, POTENTIAL
12970,12/2/2011 14:30,4,452.24,7,2011-12-02,5,3,1,531,NEW CUSTOMER
12971,9/8/2011 14:02,89,10930.26,92,2011-09-08,3,5,5,355, LOYAL CUSTOMER
12974,5/26/2011 9:33,1,144.8,197,2011-05-26,2,1,1,211, POTENTIAL
12976,5/12/2011 9:55,1,738.6,211,2011-05-12,2,1,2,212, POTENTIAL
12977,7/6/2011 16:40,1,39.24,156,2011-07-06,2,1,1,211, POTENTIAL
12980,7/7/2011 11:42,12,7092.06,155,2011-07-07,2,5,5,255, AT RISK 
12981,7/29/2011 14:14,2,372.22,133,2011-07-29,2,2,1,221,LOST CUSTOMER
12982,4/14/2011 10:49,2,377.2,239,2011-04-14,2,2,1,221,LOST CUSTOMER
12984,11/21/2011 12:37,1,97.5,18,2011-11-21,5,1,1,511, POTENTIAL
12985,12/9/2011 10:46,3,1215.62,0,2011-12-09,5,3,3,533, LOYAL CUSTOMER
12987,9/27/2011 12:03,3,545.0,73,2011-09-27,3,3,2,332,LOST CUSTOMER
12988,2/20/2011 14:31,1,535.32,292,2011-02-20,1,1,2,112, POTENTIAL
12989,9/20/2011 16:31,19,6854.51,80,2011-09-20,3,5,5,355, LOYAL CUSTOMER
12990,6/7/2011 14:27,3,409.5,185,2011-06-07,2,3,1,231,LOST CUSTOMER
12991,8/19/2011 14:39,2,503.76,112,2011-08-19,3,2,2,322,LOST CUSTOMER
12993,8/11/2011 12:01,4,414.76,120,2011-08-11,3,3,1,331,LOST CUSTOMER
12994,8/24/2011 9:24,5,902.22,107,2011-08-24,3,3,2,332,LOST CUSTOMER
12995,9/23/2011 9:20,2,200.72,77,2011-09-23,3,2,1,321,LOST CUSTOMER
12997,9/15/2011 10:08,7,1197.94,85,2011-09-15,3,4,3,343, LOYAL CUSTOMER
12999,5/27/2011 13:24,3,455.88,196,2011-05-27,2,3,1,231,LOST CUSTOMER
13000,8/25/2011 10:43,3,534.85,106,2011-08-25,3,3,2,332,LOST CUSTOMER
13001,7/4/2011 16:08,15,9797.92,158,2011-07-04,2,5,5,255, AT RISK 
13002,1/25/2011 15:18,1,120.95,318,2011-01-25,1,1,1,111, POTENTIAL
13003,8/26/2011 10:50,3,149.05,105,2011-08-26,3,3,1,331,LOST CUSTOMER
13004,9/23/2011 8:30,22,5613.43,77,2011-09-23,3,5,5,355, LOYAL CUSTOMER
13005,6/19/2011 10:53,3,468.95,173,2011-06-19,2,3,1,231,LOST CUSTOMER
13006,10/14/2011 13:49,1,81.57,56,2011-10-14,4,1,1,411, POTENTIAL
13008,12/14/2010 10:28,2,178.47,360,2010-12-14,1,2,1,121, POTENTIAL
13011,12/2/2010 17:22,1,50.55,372,2010-12-02,1,1,1,111, POTENTIAL
13012,9/22/2011 16:53,11,1311.62,78,2011-09-22,3,5,3,353, LOYAL CUSTOMER
13013,9/8/2011 11:46,15,4786.99,92,2011-09-08,3,5,4,354, LOYAL CUSTOMER
13014,9/28/2011 10:02,16,3365.43,72,2011-09-28,3,5,4,354, LOYAL CUSTOMER
13015,5/26/2011 16:25,5,3346.28,197,2011-05-26,2,3,4,234,LOST CUSTOMER
13016,9/27/2011 14:08,3,789.89,73,2011-09-27,3,3,2,332,LOST CUSTOMER
13017,12/2/2011 15:53,1,204.0,7,2011-12-02,5,1,1,511, POTENTIAL
13018,9/8/2011 12:01,29,7272.75,92,2011-09-08,3,5,5,355, LOYAL CUSTOMER
13021,9/30/2011 15:03,12,2584.4,70,2011-09-30,3,5,4,354, LOYAL CUSTOMER
13023,8/2/2011 9:34,2,689.9,129,2011-08-02,2,2,2,222,LOST CUSTOMER
13026,9/8/2011 10:01,8,936.15,92,2011-09-08,3,4,2,342, AT RISK 
13027,8/18/2011 9:39,6,6912.0,113,2011-08-18,3,4,5,345, LOYAL CUSTOMER
13028,11/17/2011 11:10,3,659.68,22,2011-11-17,5,3,2,532,NEW CUSTOMER
13029,7/24/2011 11:37,3,1247.5,138,2011-07-24,2,3,3,233,LOST CUSTOMER
13030,12/6/2010 14:31,2,799.48,368,2010-12-06,1,2,2,122, POTENTIAL
13032,9/13/2011 16:40,3,996.52,87,2011-09-13,3,3,2,332,LOST CUSTOMER
13033,12/17/2010 14:23,1,190.55,357,2010-12-17,1,1,1,111, POTENTIAL
13034,12/5/2010 14:52,2,642.77,369,2010-12-05,1,2,2,122, POTENTIAL
13035,9/27/2011 8:57,3,886.63,73,2011-09-27,3,3,2,332,LOST CUSTOMER
13037,7/24/2011 15:46,3,881.07,138,2011-07-24,2,3,2,232,LOST CUSTOMER
13038,9/20/2011 14:37,3,908.46,80,2011-09-20,3,3,2,332,LOST CUSTOMER
13040,12/1/2011 10:38,2,676.99,8,2011-12-01,5,2,2,522,NEW CUSTOMER
13043,3/31/2011 12:14,2,471.57,253,2011-03-31,1,2,1,121, POTENTIAL
13044,2/21/2011 15:20,1,560.47,291,2011-02-21,1,1,2,112, POTENTIAL
13045,9/1/2011 15:04,1,305.28,99,2011-09-01,3,1,1,311, POTENTIAL
13046,3/18/2011 15:43,2,629.31,266,2011-03-18,1,2,2,122, POTENTIAL
13047,8/4/2011 17:58,18,3079.1,127,2011-08-04,2,5,4,254, AT RISK 
13048,8/19/2011 11:18,5,1805.91,112,2011-08-19,3,3,3,333, LOYAL CUSTOMER
13049,10/6/2011 15:31,2,656.68,64,2011-10-06,3,2,2,322,LOST CUSTOMER
13050,8/31/2011 16:32,28,5684.61,100,2011-08-31,3,5,5,355, LOYAL CUSTOMER
13052,5/11/2011 14:12,1,348.15,212,2011-05-11,2,1,1,211, POTENTIAL
13055,9/22/2011 14:26,4,1201.96,78,2011-09-22,3,3,3,333, LOYAL CUSTOMER
13058,7/11/2011 12:01,3,271.4,151,2011-07-11,2,3,1,231,LOST CUSTOMER
13059,4/4/2011 10:40,1,183.4,249,2011-04-04,1,1,1,111, POTENTIAL
13060,3/31/2011 11:37,1,307.53,253,2011-03-31,1,1,1,111, POTENTIAL
13061,9/28/2011 16:04,1,248.61,72,2011-09-28,3,1,1,311, POTENTIAL
13062,6/1/2011 15:12,1,346.98,191,2011-06-01,2,1,1,211, POTENTIAL
13064,9/12/2011 13:56,4,1119.49,88,2011-09-12,3,3,3,333, LOYAL CUSTOMER
13065,12/1/2010 16:52,1,205.86,373,2010-12-01,1,1,1,111, POTENTIAL
13066,11/7/2011 17:06,3,430.9,32,2011-11-07,4,3,1,431,NEW CUSTOMER
13067,9/18/2011 13:38,1,115.46,82,2011-09-18,3,1,1,311, POTENTIAL
13068,11/29/2011 15:00,2,344.0,10,2011-11-29,5,2,1,521,NEW CUSTOMER
13069,9/1/2011 11:48,27,3717.82,99,2011-09-01,3,5,4,354, LOYAL CUSTOMER
13070,5/31/2011 13:45,1,228.8,192,2011-05-31,2,1,1,211, POTENTIAL
13072,3/18/2011 8:12,1,177.15,266,2011-03-18,1,1,1,111, POTENTIAL
13075,8/2/2011 10:19,1,919.61,129,2011-08-02,2,1,2,212, POTENTIAL
13077,2/22/2011 16:19,4,729.27,290,2011-02-22,1,3,2,132, POTENTIAL
13078,9/18/2011 12:15,43,12432.28,82,2011-09-18,3,5,5,355, LOYAL CUSTOMER
13079,9/9/2011 15:25,5,220.1,91,2011-09-09,3,3,1,331,LOST CUSTOMER
13080,6/13/2011 14:59,1,58.08,179,2011-06-13,2,1,1,211, POTENTIAL
13081,8/2/2011 17:23,21,27964.48,129,2011-08-02,2,5,5,255, AT RISK 
13082,8/5/2011 16:16,10,3595.48,126,2011-08-05,2,5,4,254, AT RISK 
13083,9/25/2011 10:46,2,303.75,75,2011-09-25,3,2,1,321,LOST CUSTOMER
13085,7/5/2011 12:11,3,272.38,157,2011-07-05,2,3,1,231,LOST CUSTOMER
13089,9/30/2011 10:19,118,57385.88,70,2011-09-30,3,5,5,355, LOYAL CUSTOMER
13090,8/19/2011 15:39,18,8689.39,112,2011-08-19,3,5,5,355, LOYAL CUSTOMER
13091,11/18/2011 16:48,2,319.82,21,2011-11-18,5,2,1,521,NEW CUSTOMER
13092,9/30/2011 11:18,6,459.83,70,2011-09-30,3,4,1,341, AT RISK 
13093,3/9/2011 12:14,13,7741.47,275,2011-03-09,1,5,5,155, POTENTIAL
13094,9/20/2011 14:57,16,1708.86,80,2011-09-20,3,5,3,353, LOYAL CUSTOMER
13095,9/30/2011 12:03,1,74.4,70,2011-09-30,3,1,1,311, POTENTIAL
13097,9/23/2011 12:58,14,5893.32,77,2011-09-23,3,5,5,355, LOYAL CUSTOMER
13098,9/6/2011 15:34,41,28658.88,94,2011-09-06,3,5,5,355, LOYAL CUSTOMER
13099,9/1/2011 17:40,1,207.36,99,2011-09-01,3,1,1,311, POTENTIAL
13101,4/19/2011 14:37,1,101.19,234,2011-04-19,2,1,1,211, POTENTIAL
13102,9/19/2011 14:43,27,6336.29,81,2011-09-19,3,5,5,355, LOYAL CUSTOMER
13103,10/31/2011 9:38,1,243.94,39,2011-10-31,4,1,1,411, POTENTIAL
13104,9/15/2011 11:20,6,1098.48,85,2011-09-15,3,4,3,343, LOYAL CUSTOMER
13106,8/3/2011 11:50,2,59.5,128,2011-08-03,2,2,1,221,LOST CUSTOMER
13107,9/15/2011 9:41,5,1524.07,85,2011-09-15,3,3,3,333, LOYAL CUSTOMER
